text,label
"আজ যখন মুঝে পাতা চালা কি বাস্তভ মে কাঠিন অধ্যায়ন করণে কে বাভাজুদ মেইন আপানী পরীক্ষা মে অনত্তেরন হো গয়া থেকে নিরাশ অর নিরাশ মহাসুস কর রাহা হুন। আমি জানি আমি প্রস্তুত করার জন্য সবকিছু করেছি, কিন্তু কখনও কখনও জিনিসগুলি plan অনুযায়ী যায় না। I thought I had prepared well for my exam, but দুর্ভাগ্যবশত I didn't perform as well as I hoped.  यह एक झटका है, लेकिन मैं हार नहीं मान रहा हूं। Āmi ābāra dalabad'dha hatē ēbaṁ śaktiśālī haẏē phirē āsatē kichu samaẏa nēba.",Negative
"কাম অর নিজ জীবন সে সম্বন্ধিত চল রাহে তনভ অর চিন্তা সে নিপাতনা কোনে মজাক না হ্যায়, অর ইয়া মুজ পর ভরি পদ রাহা হ্যায় যখন আমি ভেবেছিলাম যে আমার নিয়ন্ত্রণে জিনিস আছে, the stress and anxiety  ফিরে আসে। It's a constant battle, but আমি হাল ছেড়ে দিচ্ছি না, Talking to friends and family, practicing mindfulness, and seeking professional help are all helping me মোকাবেলা করতে.   जीवन कई बार भारी हो सकता है, और हाल ही में, ऐसा लगता है कि मैं मुश्किल से अपना सिर पानी के ऊपर रख रहा हूं। Āmāra saṅgrāma bhāga karē nē'ōẏā ēbaṁ priẏajanēra kācha thēkē samarthana cā'ōẏā ēkaṭi lā'iphalā'ina haẏēchē.",Negative
"কিসি অ্যাসে ব্যক্তি কে প্রতি ক্রুর্তা কা করতে দেখ কর আজ মেরা দিল ভরি হ্যায়, জো আপনা বাঁচাভ না কর সাকা। কারো সাথে unfairly or unkindly আচরণ করা সবসময় কঠিন, কিন্তু এটি বিশেষ করে বাড়ির কাছাকাছি আঘাত করে যখন এটি কেউ দুর্বল বা প্রান্তিক হয়।  Injustice anywhere is a হুমকিস্বরূপ to justice everywhere, and I witnessed that firsthand আজ  कभी-कभी हम भूल जाते हैं कि हमारे पास फर्क करने की कितनी शक्ति है। An'yāẏēra mukhē abhibhūta ēbaṁ asahāẏa bōdha karā sahaja, kintu āmarā āśā chēṛē ditē pāri nā.",Negative
"নকরে খোনা ভাবনা কা এক রোলারকোস্টার হো সক্ত হ্যায়, অওর হাল হি মে, আইসা লাগাতা হ্যায় কি মেন এক লিক মে ফাঁস গয়া হুঁ। আমি আমার চাকরি হারিয়েছি কয়েক মাস হয়ে গেছে, এবং চাকরি খোঁজার সময় শেষ করার চেষ্টা করার চাপ starting to wear me down It's tough to see বন্ধু এবং সহকর্মীদের moving forward in their careers while I'm still struggling to find চাকরি लेकिन मैं तुलना जाल का विरोध करने और अपनी यात्रा और हर आवेदन, हर साक्षात्कार और हर अस्वीकृति पर ध्यान केंद्रित करने की कोशिश कर रहा हूं, जो सीखने और बढ़ने का मौका है। Cākarira bājāra apratyāśita hatē pārē, kintu āmi sāphalyēra jan'ya nijēkē abasthāna karāra jan'ya āmi yā karatē pāri tā karachi.",Negative
"ইয়াহ স্বীকার করণ কাঠিন হ্যায়, লেকিন মুঝে আপনে ব্যক্তিগত/পেশেওয়ার প্রজেক্ট মে এক বড় ঝটকা লাগা হ্যায়। এটা হতাশাজনক, নিরাশজনক, এবং কিছুটা মনোবলহীন, to be honest But I'm not throwing in the তোয়ালে so, I'm regrouping, reassessing, and figuring out a new plan of আক্রমণের  मैं इस झटके से सबक लूंगा और उन्हें आगे बढ़ने के लिए लागू करूंगा। Pratikūlatāra mukhē āmāra sthitisthāpakatā, sr̥janaśīlatā ēbaṁ adhyabasāẏa sabacēẏē gurutbapūrṇa.",Negative
হাল হি মে বিবিষ্য কা অনিশ্চিততা সে অভিভূত মেহসুস কর রাহা হুন। কী ঘটতে চলেছে বা কোথায় আমরা end up করব তা না জানা tough But I'm trying to remind myself that this feeling won't স্থায়ী forever and that I have the শক্তি to handle whatever comes my way.   मैं इन अनिश्चित समय के दौरान अपने प्रियजनों के समर्थन के लिए आभारी हूं। Āsuna āmarā sabā'i ēkē ēkē ēkē ēkē dina ēbaṁ manē rākhi yē āmarā yataṭā bhābi tāra cēẏē bēśi śaktiśālī. #Aniścaẏatā#kr̥tajña#śakti#onedayatatime,Negative
"এক স্বস্থ কার্য-জীবন সাঁতুলান বানায়ে রাখা কি কোশিশ করণে কা দাবাব মহসূস করণ। যখন কাজের চাহিদা বেশি এবং ব্যক্তিগত বাধ্যবাধকতা আমাদের বিভিন্ন দিকে টানছে তখন right balance খুঁজে পাওয়া কঠিন But I'm committed to finding a way to অগ্রাধিকার my well-being and সম্পর্ক outside of work.  मैं इस संतुलन को हासिल करने में मेरी मदद करने के लिए अपने सहयोगियों और प्रियजनों के समर्थन के लिए आभारी हूं। Āsuna āmarā sabā'i milē āmādēra mānasika sbāsthya ēbaṁ samparkakē agrādhikāra ditē ēkasāthē kāja kari, ēmanaki yakhana kāja byasta haẏē yāẏa. #Karmajībanēra bhārasāmya#prādhān'ya dē'ōẏā susthatā#kr̥tajña#mānasika sbāsthya biṣaẏaka#samparka",Negative
"কিস সে সম্মানিত সংরক্ষক ইয়া নেতা সে কিছু আলোচনাত্মক প্রকৃতি প্রাপত করানে কে বাদ থোদা হিল গয়া। ইতিবাচক নয় এমন জিনিসগুলি শোনা কঠিন, কিন্তু আমি জানি যে তাদের feedback এমন একটি জায়গা থেকে আসছে যা আমাকে grow and improve করতে সাহায্য করতে চায় I'm taking some time to প্রক্রিয়া their comments and see how I can প্রয়োগ them to become better at what I do.  मैं उनके मार्गदर्शन और समर्थन के लिए आभारी हूं, भले ही यह सुनना मुश्किल हो। Āsuna āmarā sabā'i gaṭhanamūlaka samālōcanāra jan'ya unmukta ha'ōẏāra cēṣṭā kari ēbaṁ ēṭi nijēdērakē āra'ō bhālō karāra jan'ya byabahāra kari. #Pratikriẏā#gaṭhanamūlaka samālōcanā#grōthamā'inḍasēṭa#kr̥tajña#nētr̥tba",Negative
"এক মহাত্ত্বপূর্ন রিশতে মে সঞ্চার টুটনে সে নিরাশ আর দুঃখী মহসূস করণ। এটা কঠিন যখন আমরা effectively communicate করতে এবং একে অপরের দৃষ্টিভঙ্গি বুঝতে সক্ষম হই না। But I'm committed to working through this with my সঙ্গী/বন্ধু/পরিবারের সদস্য and finding a way to bridge the gap.  मेरे साथ इसे सुनने और इसके माध्यम से काम करने की उनकी इच्छा के लिए मैं आभारी हूं। Āsuna āmarā sakalē'i āmādēra samparkēra kṣētrē kāryakara yōgāyōgēra gurutbakē manē rākhi ēbaṁ ēṭira upara kāja cāliẏē yā'i, ēmanaki yakhana ēṭi cyālēñjiṁ haẏa. #Communicationbreakdown#workingthroughit#grateful#relationshipgoals#commitment",Negative
"বিহারী কারাকন কে করণ মুল্যবান গ্রহক ইয়া ব্যবসায়িক অবসার খুনে কে বাদ নিরাশ মহাসুস করণ। যখন জিনিসগুলি আমাদের নিয়ন্ত্রণের বাইরে থাকে তখন এটি কঠিন, তবে আমি এই সুযোগটি pursue করার experience এবং knowledge জন্য কৃতজ্ঞ I'm determined to keep moving forward and seeking new opportunities for বৃদ্ধি and সাফল্যে मैं इस दौरान अपनी टीम और प्रियजनों के समर्थन के लिए भी आभारी हूं। Āsuna āmarā sabā'i manē rākhi yē bipattiguli yātrāra ēkaṭi anśa ēbaṁ āmādēra lakṣyēra dikē ēgiẏē yētē thākuna. #Byabasāẏika suyōga#bipatti#kr̥tajña#saṅkalpa#ṭima'ōẏārka",Negative
হানিকারক ইয়া দুর্ভাবনাপূর্ণ অপবাহ ইয়া গুপশুপ কা লক্ষ বনে কে বাড আহাত অউর নিরাশ মহাসুস করণ। অসত্য এবং ক্ষতিকারক জিনিস শুনতে hurtful  But I'm reminding myself that this says more about the person ছড়াচ্ছে the গুজব than it does about me.   मैं इस दौरान अपने प्रियजनों के समर्थन और इस नकारात्मकता से ऊपर उठने की ताकत के लिए आभारी हूं। Āsuna āmarā sabā'i ēkē aparakē uparē tōlāra cēṣṭā kari ēbaṁ kṣatikāraka gujabēra paribartē daẏā chaṛā'i. #Gujaba#prasāraṇa#kr̥tajña#śakti#iti,Negative
"বাধাতি জিম্মেদারি অউর দিনিতভন কে সাথ হাল হি মে অভিভূত মহসুস করণ। আমি আমাদের প্লেটে অনেক কিছু থাকলে এটা tough But I'm reminding myself to take things one step at a time and স্ব-যত্নকে অগ্রাধিকার দিতে   मैं इन व्यस्त समयों के दौरान अपने प्रियजनों के समर्थन और इन अनुभवों के माध्यम से सीखने और बढ़ने के अवसर के लिए आभारी हूं। Āsuna āmarā sabā'i nijēdēra yatna nē'ōẏāra kathā manē rākhi ēbaṁ praẏōjanēra samaẏa sāhāyyēra jan'ya jijñāsā kari, ēmanaki yakhana manē haẏa anēka kichu karāra āchē. #Abhibhūta#ātmayatna#kr̥tajña#śikṣāra suyōga#agrādhikāra",Negative
কিসি মুশকিল ইয়া তকরভ ভালে গ্রাহক ইয়া মুওয়াক্কিল সে নিপাতনে কে বাদ থানাভ মেহসুস কর্ণ। এই পরিস্থিতিতে navigate করা কঠিন। But I'm reminding myself to stay শান্ত and পেশাদার  मैं इन चुनौतीपूर्ण क्षणों के दौरान अपनी टीम के समर्थन और अपने संचार कौशल को सीखने और सुधारने के अवसर के लिए आभारी हूं। Āsuna āmarā sabā'i kaṭhina paristhititē'ō ēkē aparēra sāthē sam'māna ēbaṁ daẏāra sāthē ācaraṇa karāra cēṣṭā kari. #Grāhaka pariṣēbā#kaṭhina klāẏēnṭa#kr̥tajña#pēśādāritba#yōgāyōga,Negative
"এক দর্দনাক ঘাটনা ইয়া অনুভব কা ভর মহাসুস করণ ও ভাবনাত্মক প্রভাব সে জুঘনা। এই ধরনের অভিজ্ঞতা থেকে process  করা এবং heal  করা কঠিন But I'm reminding নিজেকে to take things one day at a time and seek সহায়তা when needed. मैं इस समय के दौरान अपने प्रियजनों की समझ और करुणा के लिए और इसके माध्यम से मेरी मदद करने के लिए उपलब्ध संसाधनों के लिए आभारी हूं। Āsuna āmarā sabā'i āmādēra mānasika sbāsthya ēbaṁ susthatākē agrādhikāra dē'i, biśēṣa karē kaṭhina samaẏē. #Ṭramā#mānasikasbāsthya#kr̥tajña#samarthana byabasthā#nirāmaẏa",Negative
এক ছুপে হুয়ে সত্য রহস্য কি খোজ কে বাদ ভাবনাও কা মিশ্রান মহাসুস করণ জো মেরে ভরসে কো হিলা দেতা হ্যায়। এটা কঠিন যখন আমরা এমন তথ্যের সম্মুখীন হই যা আমাদের  beliefs and assumptions চ্যালেঞ্জ করে But I'm reminding myself to approach this with an খোলা মন এবং হৃদয়  मैं इस दौरान अपने प्रियजनों के समर्थन और इस अनुभव से सीखने और बढ़ने के अवसर के लिए आभारी हूं। Āsuna āmarā sakalē'i āmādēra samparkēra kṣētrē saṯ ēbaṁ sbaccha ha'ōẏāra cēṣṭā kari ēbaṁ mānaba abhijñatāra jaṭilatāguli sbīkāra kari. #Hiddentruths#trustissues#kr̥tajña#growthmindset#sbacchatā,Negative
"কিসি ব্যক্তিগত ইয়া পেশোয়ার সেটিং মে সাদালতা ইয়া বাদি নিরাশা কা অভিজ্ঞতা করণে কে বাদ নিরাশ মহাসুস করণ। এটা কঠিন যখন জিনিস plan মত না যায় But I'm reminding myself to stay স্থিতিস্থাপক and keep pushing এগিয়ে मैं इस दौरान अपने प्रियजनों के समर्थन और इस अनुभव से सीखने और बढ़ने के अवसर के लिए आभारी हूं। Āsuna āmarā sabā'i manē rākhi yē bipattiguli yātrāra ēkaṭi anśa ēbaṁ āmādēra lakṣyagulira dikē pracēṣṭā cāliẏē yāna, ēmanaki yakhana jinisaguli kaṭhina haẏa. #Hatāśā#sthitisthāpakatā#kr̥tajña#br̥d'dhira mānasikatā#adhyabasāẏa",Negative
"চল রহে স্বস্থ্য মুদ্দে ইয়া পুরাণি স্থিতি কা বাজন মহাসুস করণ অউর লক্ষন কো প্রবন্ধিত করণ কে মিথ্যা সংঘর্ষ করনা। এই চ্যালেঞ্জগুলি navigate করা কঠিন, কিন্তু আমি নিজেকে মনে করিয়ে দিচ্ছি self-care অগ্রাধিকার দিতে এবং প্রয়োজনে সহায়তা চাইতে। I'm grateful for the বোঝাপড়া এবং সহানুভূতির of my loved ones during this time and for the resources available to help me manage my health.   आइए हम सभी अपने शारीरिक और मानसिक स्वास्थ्य को प्राथमिकता दें। Kaṭhina samaẏē nijēdērakē dhairyaśīla ēbaṁ sadaẏa hatē manē rākhabēna. #Dīrghasthāẏītā#ātmayatna#kr̥tajña#samarthana byabasthā#susthatā",Negative
"ব্যাসান ইয়া মানসিক স্বস্থ্য চুনাউটিয়ন কে সাথ কিসি প্রিয়জন কে সংগ্রাম কো দেখানে কে বাদ চিন্তিত অর দুঃখী মহাসুস করণ। আমরা যত্নশীল কাউকে কঠিন সময়ের মধ্য দিয়ে যেতে দেখা কঠিন, কিন্তু আমি নিজেকে  support and understanding প্রস্তাব দেওয়ার জন্য মনে করিয়ে দিচ্ছি। I'm grateful for the resources available to help my loved ones and for the শক্তির to be উপস্থিত for them during this time. आइए हम सभी अपने मानसिक स्वास्थ्य और कल्याण को प्राथमिकता देना याद रखें। Yārā āsakti bā mānasika sbāsthya cyālēñjēra sāthē laṛā'i karachēna tādēra prati samabēdanā ēbaṁ sahānubhūti dina. #Mānasikasbāsthya sacētanatā#āsakti#samarthana byabasthā#kr̥tajña#sahānubhūti",Negative
"দো সমন রূপ সে আকর্ষক বিকাশ কে বিচ এক কাঠিন বিকাশ বনানে কে বাদ ফাটা হুয়া মহাসুস করণ। যখন কোন স্পষ্ট উত্তর না থাকে তখন এটা কঠিন, কিন্তু আমি মনে করিয়ে দিচ্ছি যে আমার  intuition বিশ্বাস রাখতে এবং আমার কাছে থাকা information দিয়ে আমার পক্ষে সেরা সিদ্ধান্ত নেওয়া I'm grateful for the সমর্থন of my loved ones during this time and for the সুযোগ to learn and grow from this experience.  आइए हम सब याद रखें कि कभी-कभी जीवन हमें कठिन विकल्पों के साथ प्रस्तुत करता है, Āmarā ēkhana'ō karuṇā ēbaṁ sāhasēra sāthē ēgiẏē yētē pāri. #Toughchoices#trustyourself#grateful#grothmindset#sāhasa",Negative
"লম্বে সময় সে রুকে হুয়ে সপনে অর আকাংশা কে পিপীলি কা সামনা করণে কে বাদ দিল তোতা হুয়া মাহসুস করণ। আমরা যে জন্য কঠোর পরিশ্রম করেছি তা ছেড়ে দেওয়া কঠিন, কিন্তু আমি new sources of inspiration খুঁজে পেতে এবং এগিয়ে যাওয়ার জন্য নিজেকে মনে করিয়ে দিচ্ছি। I'm grateful for the support of my প্রিয়জন during this time and for the opportunity to learn and grow from this অভিজ্ঞতা  आइए हम सब याद रखें कि जीवन उतार-चढ़ाव से भरा है Kakhana'ō kakhana'ō āmādēra ēkaṭi sbapna chēṛē an'yēra jan'ya jāẏagā karē nitē haẏa. #Sbapna#lēṭiṅgō#kr̥tajña#grōthamā'inḍasēṭa#sthitisthāpakatā",Negative
"হালিয়া প্রকৃতিক আপদ সে প্রভাবিত সবী লগন কো পেয়ার অর সমর্থন ভেজানা। আমার হৃদয় সেই পরিবারের জন্য যারা loved ones and homes হারিয়েছে Please know that you are not একা and that we will come together as a সম্প্রদায় to help each other through this difficult time.  आइए हम अपने विचार और प्रार्थना उन लोगों के साथ रखें जो अभी भी लापता हैं और उनकी सुरक्षित वापसी की आशा करते हैं। Yadi āmi sāhāyya karāra jan'ya kichu karatē pāri, anugraha karē yōgāyōga karatē dbidhā karabēna nā. #Prākr̥tika duryōga#jarurī pratikriẏā#sampradāẏa sahāẏatā""",Negative
"মুঝে ইয়া বাতানে হুয়ে দুঃখ অর নিরাশা হো রাহি হ্যায় কি মেরে কানুনি মামলে মে ফয়সলা মেরে পক্ষ মে না আয়া। যদিও আমি একটি ভিন্ন ফলাফল আশা করেছিলাম, আমি court সিদ্ধান্তকে respect করি এবং তা মেনে চলব। I want to express my gratitude to my আইনি দল for their অক্লান্ত পরিশ্রম in representing me.  यह एक कठिन अनुभव रहा है, लेकिन मैं आगे बढ़ने और न्याय के लिए लड़ना जारी रखने के लिए दृढ़ संकल्पित हूं। Ē'i cyālēñjiṁ samaẏē āpanāra samarthana ēbaṁ sadaẏa kathāra jan'ya sabā'ikē dhan'yabāda. #Ā'ini biṣaẏa# rāẏa# n'yāẏabicāra""",Negative
"মেন সাজ করণ চাহাতা হুঁ কি মেন আপনে সর্বোত্তম প্রয়াসন কে বাওয়াজুদ বর্তমান মে এক কাঠিন ভিত্তিয়া স্থিতি সে গুজর রাহা হুন শেষ করা এবং আমার bills সাথে তাল মিলিয়ে চলা একটি challenge I know that I'm not alone in this সংগ্রাম and I'm grateful for those who have shared their নিজস্ব গল্প with me.  मैं सकारात्मक रहने और आगे बढ़ने की पूरी कोशिश कर रहा हूं। अगर किसी के पास कोई सलाह या समर्थन है जो वे पेश कर सकते हैं, तो इसकी बहुत सराहना की जाएगी। Āpanāra bōjhāra ēbaṁ daẏāra jan'ya āpanākē dhan'yabāda. #Ārthika saṅgrāma#kaṭhina samaẏa#itibācaka thākā""",Negative
"মেন ইয়াহ সাজা করণ চাহাতা হুন কি ম্যায়নে হাল হি মে আপনে করিয়ার/শিক্ষা মে এক মহাত্বপূর্ন ঝটকে কা অভিজ্ঞতা কিয়া হ্যায় জিসানে মুঝে নিরাশ কর দিয়া হ্যায়। যদিও এটি গ্রাস করা একটি কঠিন pill হয়েছে, আমি এটিকে বৃদ্ধি এবং শেখার সুযোগ হিসাবে দেখার জন্য যথাসাধ্য try করছি। I believe that everything happens for a reason and that this বিপত্তি will ultimately lead me to something ভাল  मैं अपने प्रियजनों के समर्थन और प्रोत्साहन के लिए आभारी हूं और मजबूती से वापसी करने के लिए प्रतिबद्ध हूं। Ēkhānē natuna sūcanā ēbaṁ kakhanō'i āmādēra sbapna hāla chēṛē dē'ōẏā naẏa. #Bipatti#kyāriẏāra śikṣā#grōthamā'inḍasēṭa""",Negative
"ইয়াহ ভারত মন কে সাথ হ্যায় কি মুঝে ইয়া সাজা কর্ণ চাহি কি জিসে মে এক বার আপনে করিবি দোস্ত বনতা থা, উসনে মেরে ভরসে কো ধোখা দিয়া হ্যায়। আমি কখনই ভাবিনি যে এই ব্যক্তি আমাকে hurt করার জন্য কিছু করবে, কিন্তু  unfortunately,  এটি ঘটেছে। While it's been a painful experience, I know that it's important to let go of বিষাক্ত সম্পর্ক and surround myself with people who উন্নীত করে এবং সমর্থন করে me मैं इसे सीखे हुए सबक के रूप में ले रहा हूं और भविष्य में इस बारे में अधिक सतर्क रहूंगा कि मैं किस पर भरोसा करता हूं। Ē'i kaṭhina samaẏē yārā sadaẏa śabda ēbaṁ samarthana diẏē paum̐chēchēna tādēra dhan'yabāda. #Biśbāsaghātaka#biṣākta samparka#pāṭhya""",Negative
"মুঝে ইয়া বাতাতে হুয়ে দুঃখ হো রাহা হ্যায় কি মেইন নে হাল হি মে আপনে জীবন মে সমর্থন অর স্থিরতা কা এক প্রধান স্রোত খো দিয়া হ্যায়। আমি এই new reality সাথে মানিয়ে নেওয়ার জন্য এটি আমার জন্য একটি difficult time ছিল However, I'm doing my best to stay শক্তিশালী and ফোকাস on the positive things in my life.  मैं इस दौरान अपने प्रियजनों के समर्थन के लिए अविश्वसनीय रूप से आभारी हूं और याद दिलाने के लिए कि मैं अकेला नहीं हूं। Āmi jāni yē samaẏēra sāthē sāthē, āmi nirāmaẏa karatē sakṣama haba ēbaṁ an'ya dikē śaktiśālī haẏē uṭhatē pāraba. #Lasa'aphasamarthana#dr̥ṛha thākā#kr̥tajña""",Negative
"মেন আপ সবি কে সাথ ইমানদার অর কমজোর হোনা চাহাতা হুন অর সাজা করতা হুন কি মেন এক চুনৌতেপূর্ন স্থিতী কে ভাবনাত্মক তোল সে নিপাতনে কে মিথ্যে সংগ্রাম কর রাহা হুন। একটি brave face রাখা এবং সবকিছু ঠিক আছে এমন pretend করা কঠিন ছিল। I know that it's important to prioritize my মানসিক স্বাস্থ্য and seek support when I need it. यदि कोई और कठिन समय से गुजर रहा है, तो कृपया जान लें कि आप अकेले नहीं हैं और ठीक नहीं होना ठीक है। Āsuna ē'i cyālēñjiṁ samaẏē ēkē aparakē samarthana ēbaṁ ut'thāna abyāhata rākhi.",Negative
প্রধান বাস ইয়ে সমাজ কারনে কে লিয়ে এক ক্ষন লেনা চাহাতা থা কি কাম কে বোঝ/দাবাভ মে আচনাক বৃদ্ধি সে প্রধান অভিভূত মহাসুস কর রাহা হুন। সবকিছুর সাথে তাল মিলিয়ে চলা একটি চ্যালেঞ্জ ছিল এবং আমি অনুভব করছি যে আমি verge of burnout দ্বারপ্রান্তে আছি। I know that I'm not alone in feeling this way and that many others are also লড়াই with the একই সমস্যার  मैं आत्म-देखभाल को प्राथमिकता देने और एक समय में एक कदम उठाने की पूरी कोशिश कर रहा हूं। Show less,Negative
"মেন ইসে সাজা করতে হুয়ে থোডা অসুরক্ষিত মেহসুস কার রাহা হুঁ, লেকিন মেন আপ সবী কে সাথ ইমানদার রাহানা চাহতা হুন কি মেন কেয়া কর রাহা হুন আমি অপ্রত্যাশিত love/unfulfilled desire যন্ত্রণা অনুভব করছি এবং এটি একটি কঠিন অভিজ্ঞতা While it's tough to come to terms with the fact that my অনুভূতির may not be reciprocated, I'm doing my best to মনোনিবেশ on self-love and healing.  मुझे पता है कि मैं किसी ऐसे व्यक्ति के लायक हूं जो मुझे प्यार करता है और जो मैं हूं उसके लिए मुझे दुलारता है। इसी तरह के अनुभव से गुजर रहे किसी और के लिए, कृपया जान लें कि आप अकेले नहीं हैं। Āsuna ēkasāthē sāmanēra dikē ēgiẏē yā'i. #Apratyāśitaprēma#sēlaphlōbha#hiliṁ""",Negative
"মেন আপ সবী কে সাথ সাজা করণ চাহাতা থা কি মুঝে এক কোলেজ/নৌকরী/অনুদান আবেদন সে অসভীকতি পাত্র প্রাপত হুয়া থা জিসে মেন বাস্তব মে প্রাপত করানে কি উম্মেদ কর রাহা থা। যদিও এই খবরটি পেয়ে হতাশাজনক, আমি জানি যে এটি আমার জন্য end of the road নয় I'm taking this as an opportunity to reflect on my goals and অন্বেষণ new opportunities that may be a better উপযুক্ত for me.  मैं इस समय के दौरान अपने प्रियजनों के समर्थन और आगे बढ़ते रहने के लिए उनके प्रोत्साहन के लिए आभारी हूं। Āsuna āmura kakhana'i āmādēra sapna chēṛē di'i nā ēbaṁ āmādēra lakṣyēra dikē pracēṣṭā cāliẏē yai. #Asbīkārapatra#natuna suyōga",Negative
"আপনে প্রিয়জনন ক পেয়েছে ছড়াকার এক নারী জাগাহ পর এক নয়া জীবন শুরু কারণে কে লিএ দিল টয়োটা হুয়া মহাসুস কার রাহা হুঁ. কেন আমার কাজ আমাকে আমার care সকলের কাছ থেকে এত far সরে যেতে হবে?"" It's hard to imagine starting over in a নতুন জায়গায় where I don't know anyone."" जब मैं दूर जाऊंगा तो मुझे अपने परिवार और दोस्तों की बहुत याद आएगी।"" Sthānāntarita ha'ōẏā āmāra kalpanāra cēẏē bēśi cāpayukta ēbaṁ ābēgapūrṇa balē pramāṇita hacchē.""",Negative
"এক আইসে পদসী কে সাথে ব্যাবহার করেনা যে মেরে ম্যান কী শান্তি ক লাগাতার বাধিত করাটা হয়. বাহার নিকালনে কা ইন্তাজার নাহিন কার সকাটা!"" সম্প্রদায়ের সমস্যাটি সত্যিই আমার উপর effect ফেলছে। আমি আশা করি peacefully এটি সমাধান করার একটি উপায় থাকত।"" Why do I have to deal with such a কঠিন প্রতিবেশীর? It's like there's no escape from their নেতিবাচকতা इस समुदाय में रहना सभी नाटक और संघर्षों के साथ एक दुःस्वप्न बन गया है। बेहतर जगह पर जाने का इंतजार नहीं कर सकता।"" Ē'i pratibēśī āmāra jībanakē durbiṣaha karē tulachē. Ēṭā an'yāẏa yē āmākē pratidina ēra sāthē mōkābilā karatē habē.",Negative
"দিল তোন্টা হুয়া এবং অকেলা মহাসুস কর আমি কিঙ্কি ম্যান্ তুমি লম্বদী দূরের সম্পর্ক কি লৌআ ক জিন্ডাকে লিএ সংগ্রামক কর থাক। দূরত্ব সত্যিই হৃদয়কে fonder করে তোলে, কিন্তু এটি এটিকে pain and longing ব্যাথা করে।"" Missing my significant other more than words can প্রকাশ, and feeling helpless as we navigate the challenges of a দীর্ঘ-দূরত্ব সম্পর্কের आप जिसे प्यार करते हैं उससे अलग होना काफी कठिन है, लेकिन जब संचार टूट जाता है, तो यह असहनीय हो जाता है।"" Manē hacchē āmi duṭi bhinna jagatē bāsa karachi, ēbaṁ bhābachi yē āmarā tādēra madhyē byabadhāna pūraṇa karatē pāri kinā.""",Negative
মেরী হাল কী খরীদ সে বহুত নিরাশ! বাস এক বাদী খামী মিলি জ মুঝসে ছুপি গাই থী. আমার নতুন পণ্যের একটি ত্রুটি সমাধান করার চেষ্টা করে customer service সাথে সবচেয়ে খারাপ experience হয়েছে৷  Can't believe I spent so much money on a পণ্য/পরিষেবা only to find out it's defective. ছিঁড়ে যাওয়া অনুভূতি. खरीदार खबरदार! मैंने हाल ही में खरीदे गए एक उत्पाद में एक गंभीर दोष का पता लगाया। मैंने जो गलती की वह मत करो। Ē'imātra bujhatē pērēchi yē āmi yē paṇyaṭi byabahāra karachi tātē ēkaṭi lukānō truṭi raẏēchē yā samasyāra sr̥ṣṭi karachē. Ēkhana tā'i hatāśa.,Negative
"প্রধান কি পার বিশ্বাস না কর সক্ত! সবী পরিকল্পনা অউর প্রতিয়াশাওঁ ক্যা বাদ, কর্মক্রম কো শেষ সময় ম্যায় রাদ্দ কার দিয় জাত হ্যায়! সময় অর অরজ কাইয়াই বারবাদাইয়াই কি হ্যায়। আমি সবাইকে দেখে খুব excited ছিলাম এবং now সব কিছুর জন্য Why do these জিনিস সবসময় happen to me?  मैं अभी बहुत निराश और निराश हूं। Hatāśāra dīrgha tālikāra madhyē ēṭi ārēkaṭi patana.""",Negative
"মাইন্ আপনি পাহাচাঁ কী ভাজাঃ সে লাগাতার হো রাহে ভেদভাব সে বহুত টাং আ গয়া হণ. এটি 2023, এবং তবুও কিছু লোক এখনও তাদের own biases and prejudices বাইরে দেখতে অস্বীকার করে। It's exhausting to constantly have to prove my যোগ্যতা and defend my অস্তিত্ব in spaces that are supposed to be inclusiv मुझे विश्वास नहीं हो रहा है कि इस दिन और उम्र में, लोगों को अभी भी केवल उनकी जाति, लिंग, कामुकता या धर्म के आधार पर आंका जा रहा है। Āmi ghr̥ṇā ēbaṁ dharmāndhatāẏa klānta haẏē paṛēchi, ēbaṁ āmi ēmana anubhūtitē asustha haẏē paṛēchi yē āmi yē yāra kāraṇē āmi ēra antargata na'i.",Negative
"মাইন্ বিলকুল তাবাহ হো গয়া হণ. কিসী নে মেরী সাবাসে কিমাতেই চীজ চূড়া লি হাই অর মুঝে নাহিন পাতা কি মাইন্ ইসে কাভী ভ্যাঁপসা পা সাকোঙ্গা যা নাহিন। এটির এত sentimental value ছিল এবং এখন এটি চিরতরে চলে গেছে। I can't believe someone would be so হৃদয়হীন as to take something that meant so much এতটা বোঝায় और चोट के अपमान को जोड़ने के लिए, ऐसा नहीं है कि मैं इसे बदल भी सकता हूं - यह एक तरह का और पूरी तरह से अपूरणीय था। Āmi laṅghana ēbaṁ āghāta bōdha karachi, ēbaṁ āmi śudhu āśā kari yē ēṭi karēchē sē āmākē yē byathā diẏēchē tā bujhatē pērēchē.",Negative
